STATION,DATE,TMAX,TMIN,TOBS
GHCND:USC00055733,20120219,33,-106,-44
GHCND:USC00055733,20120220,72,-61,-61
GHCND:USC00055733,20120221,6,-67,-22
GHCND:USC00055733,20120222,78,-33,50
GHCND:USC00055733,20120223,139,-56,-56
GHCND:USC00055733,20120224,-39,-156,-106
GHCND:USC00055733,20120225,17,-139,-133
GHCND:USC00055733,20120226,133,-133,-28
GHCND:USC00055733,20120227,39,-78,-78
GHCND:USC00055733,20120228,50,-83,-72
GHCND:USC00055733,20120229,78,-72,-17
GHCND:USC00055733,20120301,100,-22,-11
GHCND:USC00055733,20120302,89,-122,-117
GHCND:USC00055733,20120303,-22,-128,-78
GHCND:USC00055733,20120304,50,-83,22
GHCND:USC00055733,20120305,139,-44,39
GHCND:USC00055733,20120306,172,17,78
GHCND:USC00055733,20120307,189,-17,-11
GHCND:USC00055733,20120308,67,-56,-56
GHCND:USC00055733,20120309,56,-72,-50
GHCND:USC00055733,20120310,111,-72,-61
GHCND:USC00055733,20120311,128,-61,6
GHCND:USC00055733,20120312,150,0,61
GHCND:USC00055733,20120313,183,44,61
GHCND:USC00055733,20120314,200,11,11
GHCND:USC00055733,20120315,200,11,61
GHCND:USC00055733,20120316,189,6,89
GHCND:USC00055733,20120317,222,61,67
GHCND:USC00055733,20120318,194,-11,-11
GHCND:USC00055733,20120319,156,-22,-22
GHCND:USC00055733,20120320,72,-56,-44
GHCND:USC00055733,20120321,67,-78,-50
GHCND:USC00055733,20120322,122,-67,39
GHCND:USC00055733,20120323,161,-28,0
GHCND:USC00055733,20120324,217,-22,78
GHCND:USC00055733,20120325,200,33,44
GHCND:USC00055733,20120326,217,22,33
GHCND:USC00055733,20120327,228,28,33
GHCND:USC00055733,20120328,200,-22,-11
GHCND:USC00055733,20120329,222,-28,89
GHCND:USC00055733,20120330,211,17,22
GHCND:USC00055733,20120331,211,0,106
GHCND:USC00055733,20120401,233,56,133
GHCND:USC00055733,20120402,361,61,61
GHCND:USC00055733,20120403,61,-28,-28
GHCND:USC00055733,20120404,-6,-33,-17
GHCND:USC00055733,20120405,128,-17,22
GHCND:USC00055733,20120406,167,22,44
GHCND:USC00055733,20120407,200,-17,17
GHCND:USC00055733,20120408,122,-44,-28
GHCND:USC00055733,20120409,200,-33,11
GHCND:USC00055733,20120410,211,6,61
GHCND:USC00055733,20120411,194,44,78
GHCND:USC00055733,20120412,167,50,72
GHCND:USC00055733,20120413,172,28,33
GHCND:USC00055733,20120414,156,0,6
GHCND:USC00055733,20120415,150,-6,0
GHCND:USC00055733,20120416,50,-33,-22
GHCND:USC00055733,20120417,128,-33,-28
GHCND:USC00055733,20120418,178,-28,11
GHCND:USC00055733,20120419,194,-17,44
GHCND:USC00055733,20120420,139,0,22
GHCND:USC00055733,20120421,156,11,72
GHCND:USC00055733,20120422,217,17,17
GHCND:USC00055733,20120423,194,6,111
GHCND:USC00055733,20120424,244,44,67
GHCND:USC00055733,20120425,267,67,122
GHCND:USC00055733,20120426,239,67,72
GHCND:USC00055733,20120427,228,61,83
GHCND:USC00055733,20120428,189,-11,-11
GHCND:USC00055733,20120429,117,-11,-11
GHCND:USC00055733,20120430,167,-22,11
GHCND:USC00055733,20120501,228,-11,94
GHCND:USC00055733,20120502,250,22,28
GHCND:USC00055733,20120503,217,11,72
GHCND:USC00055733,20120504,222,39,128
GHCND:USC00055733,20120505,283,72,144
GHCND:USC00055733,20120506,283,50,50
GHCND:USC00055733,20120507,161,17,22
GHCND:USC00055733,20120508,50,0,17
GHCND:USC00055733,20120509,161,0,28
GHCND:USC00055733,20120510,222,17,94
GHCND:USC00055733,20120511,244,44,44
GHCND:USC00055733,20120512,78,6,22
GHCND:USC00055733,20120513,122,22,28
GHCND:USC00055733,20120514,89,0,6
GHCND:USC00055733,20120515,206,-6,67
GHCND:USC00055733,20120516,239,39,39
GHCND:USC00055733,20120517,244,33,83
GHCND:USC00055733,20120518,233,44,50
GHCND:USC00055733,20120519,278,39,83
GHCND:USC00055733,20120520,117,-6,11
GHCND:USC00055733,20120521,200,6,39
GHCND:USC00055733,20120522,250,28,56
GHCND:USC00055733,20120523,306,44,106
GHCND:USC00055733,20120524,189,33,44
GHCND:USC00055733,20120525,222,39,72
GHCND:USC00055733,20120526,183,50,56
GHCND:USC00055733,20120527,289,50,89
GHCND:USC00055733,20120528,211,50,50
GHCND:USC00055733,20120529,233,39,44
GHCND:USC00055733,20120530,228,33,61
GHCND:USC00055733,20120531,272,22,22
GHCND:USC00055733,20120601,228,17,44
GHCND:USC00055733,20120602,261,39,61
GHCND:USC00055733,20120603,267,56,117
GHCND:USC00055733,20120604,306,78,83
GHCND:USC00055733,20120605,283,83,83
GHCND:USC00055733,20120606,233,78,78
GHCND:USC00055733,20120607,283,67,117
GHCND:USC00055733,20120608,272,117,133
GHCND:USC00055733,20120609,317,133,167
GHCND:USC00055733,20120610,339,106,106
GHCND:USC00055733,20120611,222,44,50
GHCND:USC00055733,20120612,228,44,61
GHCND:USC00055733,20120613,278,50,50
GHCND:USC00055733,20120614,294,50,122
GHCND:USC00055733,20120615,289,94,122
GHCND:USC00055733,20120616,250,117,122
GHCND:USC00055733,20120617,233,61,67
GHCND:USC00055733,20120618,350,61,206
GHCND:USC00055733,20120619,356,200,206
GHCND:USC00055733,20120620,350,122,128
GHCND:USC00055733,20120621,222,111,111
GHCND:USC00055733,20120622,244,83,83
GHCND:USC00055733,20120623,333,83,139
GHCND:USC00055733,20120624,361,133,183
GHCND:USC00055733,20120625,350,144,167
GHCND:USC00055733,20120626,350,139,222
GHCND:USC00055733,20120627,344,150,156
GHCND:USC00055733,20120628,333,156,217
GHCND:USC00055733,20120629,328,161,167
GHCND:USC00055733,20120630,328,161,167
GHCND:USC00055733,20120701,339,94,128
GHCND:USC00055733,20120702,328,111,133
GHCND:USC00055733,20120703,339,128,156
GHCND:USC00055733,20120704,322,133,183
GHCND:USC00055733,20120705,322,167,167
GHCND:USC00055733,20120706,322,150,161
GHCND:USC00055733,20120707,272,139,144
GHCND:USC00055733,20120708,261,128,133
GHCND:USC00055733,20120709,239,122,139
GHCND:USC00055733,20120710,233,122,128
GHCND:USC00055733,20120711,256,94,100
GHCND:USC00055733,20120712,278,89,100
GHCND:USC00055733,20120713,317,89,156
GHCND:USC00055733,20120714,317,122,128
GHCND:USC00055733,20120715,311,117,139
GHCND:USC00055733,20120716,328,139,144
GHCND:USC00055733,20120717,306,133,156
GHCND:USC00055733,20120718,289,111,150
GHCND:USC00055733,20120719,311,117,156
GHCND:USC00055733,20120720,317,117,122
GHCND:USC00055733,20120721,317,117,122
GHCND:USC00055733,20120722,328,117,150
GHCND:USC00055733,20120723,328,128,133
GHCND:USC00055733,20120724,328,117,156
GHCND:USC00055733,20120725,328,144,161
GHCND:USC00055733,20120726,289,100,117
GHCND:USC00055733,20120727,311,117,128
GHCND:USC00055733,20120728,289,100,161
GHCND:USC00055733,20120729,300,144,178
GHCND:USC00055733,20120730,317,111,117
GHCND:USC00055733,20120731,300,106,122
GHCND:USC00055733,20120801,322,122,183
GHCND:USC00055733,20120802,322,144,144
GHCND:USC00055733,20120803,283,111,117
GHCND:USC00055733,20120804,317,117,117
GHCND:USC00055733,20120805,233,83,89
GHCND:USC00055733,20120806,278,78,200
GHCND:USC00055733,20120807,317,183,206
GHCND:USC00055733,20120808,311,94,100
GHCND:USC00055733,20120809,306,100,133
GHCND:USC00055733,20120810,228,89,106
GHCND:USC00055733,20120811,278,100,111
GHCND:USC00055733,20120812,317,111,111
GHCND:USC00055733,20120813,278,106,172
GHCND:USC00055733,20120814,300,100,117
GHCND:USC00055733,20120815,306,94,117
GHCND:USC00055733,20120816,306,89,94
GHCND:USC00055733,20120817,217,56,61
GHCND:USC00055733,20120818,294,61,150
GHCND:USC00055733,20120819,244,78,78
GHCND:USC00055733,20120820,250,61,78
GHCND:USC00055733,20120821,244,67,100
GHCND:USC00055733,20120822,294,94,111
GHCND:USC00055733,20120823,311,100,139
GHCND:USC00055733,20120824,244,117,117
GHCND:USC00055733,20120825,278,94,139
GHCND:USC00055733,20120826,267,89,106
GHCND:USC00055733,20120827,317,94,111
GHCND:USC00055733,20120828,311,94,106
GHCND:USC00055733,20120829,328,94,100
GHCND:USC00055733,20120830,317,89,94
GHCND:USC00055733,20120831,300,67,100
GHCND:USC00055733,20120901,278,78,83
GHCND:USC00055733,20120902,322,78,172
GHCND:USC00055733,20120903,294,139,156
GHCND:USC00055733,20120904,289,78,83
GHCND:USC00055733,20120905,300,78,128
GHCND:USC00055733,20120906,256,56,56
GHCND:USC00055733,20120907,300,44,117
GHCND:USC00055733,20120908,200,33,33
GHCND:USC00055733,20120909,250,28,50
GHCND:USC00055733,20120910,261,44,167
GHCND:USC00055733,20120911,294,122,161
GHCND:USC00055733,20120912,278,117,117
GHCND:USC00055733,20120913,117,83,83
GHCND:USC00055733,20120914,189,33,39
GHCND:USC00055733,20120915,244,22,28
GHCND:USC00055733,20120916,267,17,83
GHCND:USC00055733,20120917,272,61,78
GHCND:USC00055733,20120918,194,11,11
GHCND:USC00055733,20120919,239,6,106
GHCND:USC00055733,20120920,244,33,44
GHCND:USC00055733,20120921,250,28,89
GHCND:USC00055733,20120922,239,67,72
GHCND:USC00055733,20120923,217,22,22
GHCND:USC00055733,20120924,283,17,128
GHCND:USC00055733,20120925,233,72,72
GHCND:USC00055733,20120926,189,44,44
GHCND:USC00055733,20120927,172,28,50
GHCND:USC00055733,20120928,133,22,33
GHCND:USC00055733,20120929,200,28,56
GHCND:USC00055733,20120930,228,44,89
GHCND:USC00055733,20121001,200,61,94
GHCND:USC00055733,20121002,172,6,11
GHCND:USC00055733,20121003,250,6,128
GHCND:USC00055733,20121004,267,-22,-22
GHCND:USC00055733,20121005,94,-39,0
GHCND:USC00055733,20121006,39,-22,-17
GHCND:USC00055733,20121007,39,-33,-33
GHCND:USC00055733,20121008,111,-50,-28
GHCND:USC00055733,20121009,200,-28,83
GHCND:USC00055733,20121010,150,17,17
GHCND:USC00055733,20121011,167,11,39
GHCND:USC00055733,20121012,244,6,6
GHCND:USC00055733,20121013,133,6,56
GHCND:USC00055733,20121014,122,6,17
GHCND:USC00055733,20121015,167,0,6
GHCND:USC00055733,20121016,244,-6,72
GHCND:USC00055733,20121017,239,11,17
GHCND:USC00055733,20121018,139,-56,-44
GHCND:USC00055733,20121019,161,-67,-28
GHCND:USC00055733,20121020,222,-28,94
GHCND:USC00055733,20121021,244,61,117
GHCND:USC00055733,20121022,222,0,11
GHCND:USC00055733,20121023,194,-11,106
GHCND:USC00055733,20121024,239,17,22
GHCND:USC00055733,20121025,133,-44,-44
GHCND:USC00055733,20121026,-6,-56,-39
GHCND:USC00055733,20121027,28,-61,-61
GHCND:USC00055733,20121028,83,-61,-56
GHCND:USC00055733,20121029,117,-61,83
GHCND:USC00055733,20121030,189,11,33
GHCND:USC00055733,20121031,183,11,17
GHCND:USC00055733,20121101,194,-11,-6
GHCND:USC00055733,20121102,222,-17,111
GHCND:USC00055733,20121103,133,-50,-44
GHCND:USC00055733,20121104,128,-56,33
GHCND:USC00055733,20121105,172,-33,-33
GHCND:USC00055733,20121106,172,-44,-11
GHCND:USC00055733,20121107,172,-17,67
GHCND:USC00055733,20121108,206,-11,89
GHCND:USC00055733,20121109,183,-17,22
GHCND:USC00055733,20121110,189,22,56
GHCND:USC00055733,20121111,100,-89,-78
GHCND:USC00055733,20121112,11,-83,-83
GHCND:USC00055733,20121113,78,-117,39
GHCND:USC00055733,20121114,100,-89,-78
GHCND:USC00055733,20121115,111,-89,-28
GHCND:USC00055733,20121116,78,-72,-72
GHCND:USC00055733,20121117,117,-83,50
GHCND:USC00055733,20121118,167,-28,28
GHCND:USC00055733,20121119,156,0,39
GHCND:USC00055733,20121120,150,-33,17
GHCND:USC00055733,20121121,161,-28,83
GHCND:USC00055733,20121122,211,56,67
GHCND:USC00055733,20121123,172,-94,-94
GHCND:USC00055733,20121124,78,-100,72
GHCND:USC00055733,20121125,206,22,72
GHCND:USC00055733,20121126,144,-61,-61
GHCND:USC00055733,20121127,22,-89,-28
GHCND:USC00055733,20121128,117,-83,-72
GHCND:USC00055733,20121129,144,-72,67
GHCND:USC00055733,20121130,167,28,44
GHCND:USC00055733,20121201,150,6,33
GHCND:USC00055733,20121202,178,0,94
GHCND:USC00055733,20121203,161,0,94
GHCND:USC00055733,20121204,111,-83,-72
GHCND:USC00055733,20121205,106,-94,94
GHCND:USC00055733,20121206,189,56,67
GHCND:USC00055733,20121207,89,-83,-78
GHCND:USC00055733,20121208,111,-78,-61
GHCND:USC00055733,20121209,111,-100,-100
GHCND:USC00055733,20121210,-100,-200,-156
GHCND:USC00055733,20121211,6,-178,-122
GHCND:USC00055733,20121212,6,-172,0
GHCND:USC00055733,20121213,94,-50,-6
GHCND:USC00055733,20121214,100,-78,-33
GHCND:USC00055733,20121215,61,-39,11
GHCND:USC00055733,20121216,44,-33,-33
GHCND:USC00055733,20121217,61,-67,-22
GHCND:USC00055733,20121218,72,-28,-6
GHCND:USC00055733,20121219,72,-78,-78
GHCND:USC00055733,20121220,-78,-183,-128
GHCND:USC00055733,20121221,67,-150,0
GHCND:USC00055733,20121222,83,-44,22
GHCND:USC00055733,20121223,122,-100,44
GHCND:USC00055733,20121224,78,-89,-83
GHCND:USC00055733,20121225,78,-128,-128
GHCND:USC00055733,20121226,-56,-161,-156
GHCND:USC00055733,20121227,0,-161,-106
GHCND:USC00055733,20121228,11,-167,-167
GHCND:USC00055733,20121229,-28,-189,-172
GHCND:USC00055733,20121230,6,-200,-6
GHCND:USC00055733,20121231,39,-122,-100
GHCND:USC00055733,20130101,-56,-144,-144
GHCND:USC00055733,20130102,-39,-167,-117
GHCND:USC00055733,20130103,-22,-172,-150
GHCND:USC00055733,20130104,0,-167,-100
GHCND:USC00055733,20130105,67,-139,-83
GHCND:USC00055733,20130106,39,-150,-139
GHCND:USC00055733,20130107,67,-144,33
GHCND:USC00055733,20130108,100,-94,39
GHCND:USC00055733,20130109,117,-89,-72
GHCND:USC00055733,20130110,78,-117,-106
GHCND:USC00055733,20130111,67,-128,-33
GHCND:USC00055733,20130112,6,-150,-133
GHCND:USC00055733,20130113,-67,-244,-222
GHCND:USC00055733,20130114,-94,-233,-156
GHCND:USC00055733,20130115,-100,-250,-211
GHCND:USC00055733,20130116,-39,-244,-67
GHCND:USC00055733,20130117,78,-111,-94
GHCND:USC00055733,20130118,72,-117,17
GHCND:USC00055733,20130119,139,-39,17
GHCND:USC00055733,20130120,122,-50,39
GHCND:USC00055733,20130121,94,-128,-117
GHCND:USC00055733,20130122,100,-117,39
GHCND:USC00055733,20130123,167,-11,61
GHCND:USC00055733,20130124,194,-17,-6
GHCND:USC00055733,20130125,178,-33,-33
GHCND:USC00055733,20130126,72,-50,28
GHCND:USC00055733,20130127,117,-33,28
GHCND:USC00055733,20130128,150,-50,-39
GHCND:USC00055733,20130129,122,-67,-61
GHCND:USC00055733,20130130,-33,-183,-161
GHCND:USC00055733,20130131,17,-167,-11
GHCND:USC00055733,20130201,61,-67,-28
GHCND:USC00055733,20130202,100,-83,-78
GHCND:USC00055733,20130203,106,-117,-72
GHCND:USC00055733,20130204,111,-89,-50
GHCND:USC00055733,20130205,83,-94,-56
GHCND:USC00055733,20130206,106,-83,44
GHCND:USC00055733,20130207,133,-33,-33
GHCND:USC00055733,20130208,50,-106,-106
GHCND:USC00055733,20130209,83,-111,-78
GHCND:USC00055733,20130210,28,-89,-72
GHCND:USC00055733,20130211,-17,-106,-100
GHCND:USC00055733,20130212,-72,-167,-139
GHCND:USC00055733,20130213,17,-156,-50
GHCND:USC00055733,20130214,61,-78,-50
GHCND:USC00055733,20130215,22,-144,-144
GHCND:USC00055733,20130216,33,-144,-78
GHCND:USC00055733,20130217,122,-78,17
GHCND:USC00055733,20130218,150,-67,-67
GHCND:USC00055733,20130219,39,-122,-122
GHCND:USC00055733,20130220,28,-133,-83
GHCND:USC00055733,20130221,6,-111,-106
GHCND:USC00055733,20130222,-56,-167,-122
GHCND:USC00055733,20130223,-28,-122,-78
GHCND:USC00055733,20130224,39,-111,-50
GHCND:USC00055733,20130225,-44,-117,-117
GHCND:USC00055733,20130226,6,-150,-111
GHCND:USC00055733,20130227,-28,-111,-83
GHCND:USC00055733,20130228,0,-150,-133
GHCND:USC00055733,20130301,22,-150,-50
GHCND:USC00055733,20130302,50,-89,-33
GHCND:USC00055733,20130303,122,-39,-17
GHCND:USC00055733,20130304,144,-28,39
GHCND:USC00055733,20130305,56,-189,-161
GHCND:USC00055733,20130306,22,-161,22
GHCND:USC00055733,20130307,161,-17,50
GHCND:USC00055733,20130308,156,-33,-11
GHCND:USC00055733,20130309,111,-17,-17
GHCND:USC00055733,20130310,-11,-72,-67
GHCND:USC00055733,20130311,11,-94,11
GHCND:USC00055733,20130312,106,-33,-33
GHCND:USC00055733,20130313,39,-61,28
GHCND:USC00055733,20130314,161,-6,22
GHCND:USC00055733,20130315,183,6,100
GHCND:USC00055733,20130316,217,39,39
GHCND:USC00055733,20130317,94,-44,-39
GHCND:USC00055733,20130318,139,-72,-72
GHCND:USC00055733,20130319,94,-83,-22
GHCND:USC00055733,20130320,89,-100,-100
GHCND:USC00055733,20130321,67,-106,44
GHCND:USC00055733,20130322,144,-56,-22
GHCND:USC00055733,20130323,72,-83,-83
GHCND:USC00055733,20130324,-83,-200,-194
GHCND:USC00055733,20130325,-33,-200,-200
GHCND:USC00055733,20130326,0,-206,-139
GHCND:USC00055733,20130327,94,-139,-44
GHCND:USC00055733,20130328,122,-50,-39
GHCND:USC00055733,20130329,144,-39,-17
GHCND:USC00055733,20130330,167,-22,56
GHCND:USC00055733,20130331,194,-33,-33
GHCND:USC00055733,20130401,189,-44,-17
GHCND:USC00055733,20130402,111,-44,-17
GHCND:USC00055733,20130403,11,-33,-17
GHCND:USC00055733,20130404,133,-28,-6
GHCND:USC00055733,20130405,178,-11,39
GHCND:USC00055733,20130406,211,22,22
GHCND:USC00055733,20130407,144,-22,-11
GHCND:USC00055733,20130408,189,-17,11
GHCND:USC00055733,20130409,178,-111,-111
GHCND:USC00055733,20130410,-94,-172,-172
GHCND:USC00055733,20130411,-33,-172,-89
GHCND:USC00055733,20130412,106,-89,-22
GHCND:USC00055733,20130413,111,-39,-17
GHCND:USC00055733,20130414,189,-22,6
GHCND:USC00055733,20130415,111,-28,-28
GHCND:USC00055733,20130416,72,-50,-50
GHCND:USC00055733,20130417,50,-56,-39
GHCND:USC00055733,20130418,-22,-111,-111
GHCND:USC00055733,20130419,-17,-144,-39
GHCND:USC00055733,20130420,83,-44,-22
GHCND:USC00055733,20130421,106,-22,0
GHCND:USC00055733,20130422,144,-22,-22
GHCND:USC00055733,20130423,139,-94,-94
GHCND:USC00055733,20130424,-28,-106,-100
GHCND:USC00055733,20130425,89,-106,-44
GHCND:USC00055733,20130426,150,-56,28
GHCND:USC00055733,20130427,167,-6,56
GHCND:USC00055733,20130428,200,28,72
GHCND:USC00055733,20130429,228,50,61
GHCND:USC00055733,20130430,250,22,78
GHCND:USC00055733,20130501,194,0,0
GHCND:USC00055733,20130502,6,-89,-72
GHCND:USC00055733,20130503,44,-89,-61
GHCND:USC00055733,20130504,139,-67,-33
GHCND:USC00055733,20130505,139,-39,-28
GHCND:USC00055733,20130506,117,-39,-11
GHCND:USC00055733,20130507,178,-11,72
GHCND:USC00055733,20130508,217,28,44
GHCND:USC00055733,20130509,117,17,17
GHCND:USC00055733,20130510,106,-6,6
GHCND:USC00055733,20130511,156,-6,50
GHCND:USC00055733,20130512,161,33,61
GHCND:USC00055733,20130513,217,56,94
GHCND:USC00055733,20130514,250,94,139
GHCND:USC00055733,20130515,261,89,106
GHCND:USC00055733,20130516,233,56,83
GHCND:USC00055733,20130517,244,56,61
GHCND:USC00055733,20130518,278,50,106
GHCND:USC00055733,20130519,222,44,61
GHCND:USC00055733,20130520,167,11,28
GHCND:USC00055733,20130729,189,122,122
GHCND:USC00055733,20130730,250,89,-9999
GHCND:USC00055733,20130731,272,94,-9999
GHCND:USC00055733,20130801,283,94,144
GHCND:USC00055733,20130802,283,144,178
GHCND:USC00055733,20130803,306,122,183
GHCND:USC00055733,20130804,244,144,178
GHCND:USC00055733,20130805,294,117,172
GHCND:USC00055733,20130806,283,133,172
GHCND:USC00055733,20130807,289,139,144
GHCND:USC00055733,20130808,289,100,106
GHCND:USC00057309,20100101,83,-111,-22
GHCND:USC00057309,20100102,33,-156,-94
GHCND:USC00057309,20100103,6,-167,-67
GHCND:USC00057309,20100104,28,-178,-94
GHCND:USC00057309,20100105,67,-94,-28
GHCND:USC00057309,20100106,56,-233,-222
GHCND:USC00057309,20100107,-28,-228,-133
GHCND:USC00057309,20100108,28,-150,-67
GHCND:USC00057309,20100109,67,-128,-100
GHCND:USC00057309,20100110,89,-100,-78
GHCND:USC00057309,20100111,83,-94,-67
GHCND:USC00057309,20100112,111,-89,-22
GHCND:USC00057309,20100113,28,-89,-50
GHCND:USC00057309,20100114,106,-78,-44
GHCND:USC00057309,20100115,78,-89,-50
GHCND:USC00057309,20100116,78,-78,-56
GHCND:USC00057309,20100117,72,-78,-44
GHCND:USC00057309,20100118,100,-89,-39
GHCND:USC00057309,20100119,89,-133,-11
GHCND:USC00057309,20100120,-6,-139,-56
GHCND:USC00057309,20100121,33,-56,0
GHCND:USC00057309,20100122,39,-133,-28
GHCND:USC00057309,20100123,33,-117,-89
GHCND:USC00057309,20100124,-56,-128,-56
GHCND:USC00057309,20100125,33,-139,-11
GHCND:USC00057309,20100126,56,-94,-11
GHCND:USC00057309,20100127,22,-94,-50
GHCND:USC00057309,20100128,0,-122,-56
GHCND:USC00057309,20100129,28,-139,-67
GHCND:USC00057309,20100130,56,-67,-33
GHCND:USC00057309,20100131,78,-117,-56
GHCND:USC00057309,20100201,17,-150,-56
GHCND:USC00057309,20100202,11,-150,-67
GHCND:USC00057309,20100203,17,-94,-56
GHCND:USC00057309,20100204,0,-67,-44
GHCND:USC00057309,20100205,11,-117,-44
GHCND:USC00057309,20100206,33,-133,-56
GHCND:USC00057309,20100207,-17,-200,-144
GHCND:USC00057309,20100208,11,-178,-89
GHCND:USC00057309,20100209,-11,-178,-94
GHCND:USC00057309,20100210,-11,-156,-67
GHCND:USC00057309,20100211,0,-156,-67
GHCND:USC00057309,20100212,22,-111,-67
GHCND:USC00057309,20100213,-6,-156,-117
GHCND:USC00057309,20100214,-33,-167,-133
GHCND:USC00057309,20100215,11,-133,-67
GHCND:USC00057309,20100216,-11,-156,-156
GHCND:USC00057309,20100217,11,-156,-111
GHCND:USC00057309,20100218,0,-150,-89
GHCND:USC00057309,20100219,-44,-139,-89
GHCND:USC00057309,20100220,22,-111,-100
GHCND:USC00057309,20100221,-89,-156,-122
GHCND:USC00057309,20100222,-100,-150,-122
GHCND:USC00057309,20100223,-11,-150,-111
GHCND:USC00057309,20100224,11,-156,-100
GHCND:USC00057309,20100225,-11,-178,-122
GHCND:USC00057309,20100226,0,-156,-111
GHCND:USC00057309,20100227,78,-128,-111
GHCND:USC00057309,20100228,39,-111,-78
GHCND:USC00057309,20100301,39,-144,39
GHCND:USC00057309,20100302,50,-106,50
GHCND:USC00057309,20100303,56,-111,44
GHCND:USC00057309,20100304,78,-89,-56
GHCND:USC00057309,20100305,67,-89,-67
GHCND:USC00057309,20100306,61,-89,-56
GHCND:USC00057309,20100307,83,-133,39
GHCND:USC00057309,20100308,44,-50,39
GHCND:USC00057309,20100309,39,-122,0
GHCND:USC00057309,20100310,0,-133,-111
GHCND:USC00057309,20100311,33,-111,-78
GHCND:USC00057309,20100312,39,-111,-78
GHCND:USC00057309,20100313,56,-100,-61
GHCND:USC00057309,20100314,-17,-144,-67
GHCND:USC00057309,20100315,111,-122,-44
GHCND:USC00057309,20100316,111,-94,-44
GHCND:USC00057309,20100317,128,-67,-33
GHCND:USC00057309,20100318,128,-94,-89
GHCND:USC00057309,20100319,-22,-178,-111
GHCND:USC00057309,20100320,33,-189,-111
GHCND:USC00057309,20100321,89,-111,-17
GHCND:USC00057309,20100322,111,-94,-56
GHCND:USC00057309,20100323,6,-94,-83
GHCND:USC00057309,20100324,0,-178,-111
GHCND:USC00057309,20100325,44,-122,-78
GHCND:USC00057309,20100326,56,-178,-94
GHCND:USC00057309,20100327,67,-133,-33
GHCND:USC00057309,20100328,106,-100,-44
GHCND:USC00057309,20100329,128,-150,-67
GHCND:USC00057309,20100330,150,-67,-11
GHCND:USC00057309,20100331,89,-44,11
GHCND:USC00057309,20100401,67,-111,-89
GHCND:USC00057309,20100402,50,-111,-78
GHCND:USC00057309,20100403,56,-78,-56
GHCND:USC00057309,20100404,94,-56,83
GHCND:USC00057309,20100405,106,-200,-11
GHCND:USC00057309,20100406,0,-100,-9999
GHCND:USC00057309,20100407,-6,-133,-111
GHCND:USC00057309,20100408,89,-111,-78
GHCND:USC00057309,20100409,106,-78,11
GHCND:USC00057309,20100410,122,-61,-33
GHCND:USC00057309,20100411,139,-50,-17
GHCND:USC00057309,20100412,156,-39,0
GHCND:USC00057309,20100413,94,-44,56
GHCND:USC00057309,20100414,106,-44,-11
GHCND:USC00057309,20100415,133,-17,11
GHCND:USC00057309,20100416,67,-33,0
GHCND:USC00057309,20100417,244,-56,-22
GHCND:USC00057309,20100418,133,-22,-11
GHCND:USC00057309,20100419,144,-44,94
GHCND:USC00057309,20100420,128,0,44
GHCND:USC00057309,20100421,133,22,56
GHCND:USC00057309,20100422,133,-33,-6
GHCND:USC00057309,20100423,33,-56,-17
GHCND:USC00057309,20100424,100,-89,0
GHCND:USC00057309,20100425,89,-67,-11
GHCND:USC00057309,20100426,72,-67,-6
GHCND:USC00057309,20100427,111,-17,-11
GHCND:USC00057309,20100428,144,-11,11
GHCND:USC00057309,20100429,33,-111,-33
GHCND:USC00057309,20100430,33,-133,-61
GHCND:USC00057309,20100501,89,-122,-22
GHCND:USC00057309,20100502,144,-94,-44
GHCND:USC00057309,20100503,167,-67,0
GHCND:USC00057309,20100504,167,-11,17
GHCND:USC00057309,20100505,67,-22,22
GHCND:USC00057309,20100506,133,-78,-33
GHCND:USC00057309,20100507,122,-56,-22
GHCND:USC00057309,20100508,133,-22,11
GHCND:USC00057309,20100509,156,-17,33
GHCND:USC00057309,20100510,156,-39,11
GHCND:USC00057309,20100511,67,-44,-6
GHCND:USC00057309,20100512,22,-56,-33
GHCND:USC00057309,20100513,78,-33,11
GHCND:USC00057309,20100514,117,-11,33
GHCND:USC00057309,20100515,89,-56,-22
GHCND:USC00057309,20100516,128,-44,0
GHCND:USC00057309,20100517,150,0,11
GHCND:USC00057309,20100518,156,0,11
GHCND:USC00057309,20100519,111,11,56
GHCND:USC00057309,20100520,172,22,56
GHCND:USC00057309,20100521,189,56,100
GHCND:USC00057309,20100522,189,33,56
GHCND:USC00057309,20100523,211,0,67
GHCND:USC00057309,20100524,111,-6,44
GHCND:USC00057309,20100525,139,0,83
GHCND:USC00057309,20100526,200,11,44
GHCND:USC00057309,20100527,244,44,111
GHCND:USC00057309,20100528,256,78,106
GHCND:USC00057309,20100529,217,39,39
GHCND:USC00057309,20100530,183,11,44
GHCND:USC00057309,20100531,239,22,67
GHCND:USC00057309,20100601,222,11,56
GHCND:USC00057309,20100602,156,-33,44
GHCND:USC00057309,20100603,156,22,117
GHCND:USC00057309,20100604,267,56,178
GHCND:USC00057309,20100605,178,17,17
GHCND:USC00057309,20100606,239,17,128
GHCND:USC00057309,20100607,267,28,89
GHCND:USC00057309,20100608,178,72,117
GHCND:USC00057309,20100609,228,61,172
GHCND:USC00057309,20100610,222,0,117
GHCND:USC00057309,20100611,178,-6,61
GHCND:USC00057309,20100612,111,-11,56
GHCND:USC00057309,20100613,122,-6,50
